SCO_id,positions_joined,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO1801,LIB#6:A3; LIB#6:B3,SCO1801,Q9X9Z1,unreviewed,Q9X9Z1_STRCO,Two component response regulator,SCO1801 SCI5.09c,210.0,,Q9X9Z1,unreviewed,Q9X9Z1_STRCO,Two component response regulator,SCO1801 SCI5.09c,210.0,,sco:SCO1801,GO:0006355,1,,0,"SCO2869,SCO4118,SCO4450",3,True,"SCO2670,SCO2671",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1813,LIB#6:C3; LIB#6:D3,SCO1813,Q9S276,unreviewed,Q9S276_STRCO,GntR-family transcriptional regulator,SCO1813 SCI28.07,230.0,,Q9S276,unreviewed,Q9S276_STRCO,GntR-family transcriptional regulator,SCO1813 SCI28.07,230.0,,sco:SCO1813,GO:0003700;GO:0006355,2,,0,"SCO1177,SCO1813",2,True,"SCO1812,SCO1813",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1872,LIB#6:E3; LIB#6:F3,SCO1872,Q93RV4,unreviewed,Q93RV4_STRCO,IclR-family transcriptional regulator,SCO1872 SCI39.19,257.0,,Q93RV4,unreviewed,Q93RV4_STRCO,IclR-family transcriptional regulator,SCO1872 SCI39.19,257.0,,sco:SCO1872,GO:0003677;GO:0006355,2,,0,"SCO0310,SCO1872,SCO2209,SCO3900,SCO5803,SCO6685,SCO7539",7,True,"SCO1109,SCO1110,SCO1871,SCO1872,SCO1895,SCO1896,SCO2543,SCO2544,SCO2821,SCO4438,SCO7228,SCO7229,SCO7476",13,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1874,LIB#6:G3,SCO1874,Q93RV2,unreviewed,Q93RV2_STRCO,Uncharacterized protein,SCO1874 SCI39.21,70.0,,Q93RV2,unreviewed,Q93RV2_STRCO,Uncharacterized protein,SCO1874 SCI39.21,70.0,,sco:SCO1874,GO:0003677;GO:0006355,2,,0,"SCO1220,SCO2143",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1876,LIB#6:A4; LIB#6:H3,SCO1876,Q93RV0,unreviewed,Q93RV0_STRCO,RNA polymerase sigma factor,SCO1876 SCI39.23,190.0,,Q93RV0,unreviewed,Q93RV0_STRCO,RNA polymerase sigma factor,SCO1876 SCI39.23,190.0,,sco:SCO1876,,0,,0,SCO1289,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO1890,LIB#6:B4; LIB#6:C4,SCO1890,Q9X9Y2,unreviewed,Q9X9Y2_STRCO,Transcriptional regulator,SCO1890 SCI7.08c,222.0,,Q9X9Y2,unreviewed,Q9X9Y2_STRCO,Transcriptional regulator,SCO1890 SCI7.08c,222.0,,sco:SCO1890,GO:0003700;GO:0006355,2,,0,"SCO0927,SCO1890",2,True,"SCO0607,SCO0608,SCO1611,SCO1890,SCO1891,SCO2239,SCO4124,SCO4125,SCO4375,SCO5200,SCO5922,SCO5998,SCO6312,SCO7015,SCO7255,SCO7256,SCO7358",17,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1897,LIB#6:D4; LIB#6:E4,SCO1897,Q9X9X5,unreviewed,Q9X9X5_STRCO,Transcriptional regulator,SCO1897 SCI7.15,258.0,,Q9X9X5,unreviewed,Q9X9X5_STRCO,Transcriptional regulator,SCO1897 SCI7.15,258.0,,sco:SCO1897,GO:0003700;GO:0006355,2,,0,"SCO0640,SCO5082,SCO5574",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1904,LIB#6:F4; LIB#6:G4,SCO1904,Q9X9W8,unreviewed,Q9X9W8_STRCO,Transcriptional regulator,SCO1904 SCI7.22c,202.0,,Q9X9W8,unreviewed,Q9X9W8_STRCO,Transcriptional regulator,SCO1904 SCI7.22c,202.0,,sco:SCO1904,GO:0003677,1,,0,SCO0610,1,True,"SCO0429,SCO0430,SCO2815,SCO2816,SCO5068,SCO5069",6,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1917,LIB#6:A5; LIB#6:H4,SCO1917,Q9X9V5,unreviewed,Q9X9V5_STRCO,HTH tetR-type domain-containing protein,SCO1917 SCI7.35c,197.0,,Q9X9V5,unreviewed,Q9X9V5_STRCO,HTH tetR-type domain-containing protein,SCO1917 SCI7.35c,197.0,,sco:SCO1917,GO:0003677,1,,0,SCO7140,1,True,"SCO1918,SCO1919",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1926,LIB#6:B5; LIB#6:C5,SCO1926,Q9XAD0,unreviewed,Q9XAD0_STRCO,DNA-binding protein,SCO1926 SCC22.08c,252.0,,Q9XAD0,unreviewed,Q9XAD0_STRCO,DNA-binding protein,SCO1926 SCC22.08c,252.0,,sco:SCO1926,GO:0003700;GO:0006355,2,,0,"SCO3914,SCO7719",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1950,LIB#1:B3; LIB#1:B4,SCO1950,Q9Z515,reviewed,WHIA_STRCO,Probable cell division protein WhiA,whiA SCO1950 SCC54.10c,328.0,,Q9Z515,reviewed,WHIA_STRCO,Probable cell division protein WhiA,whiA SCO1950 SCC54.10c,328.0,,sco:SCO1950,GO:0043937,1,,0,"SCO0610,SCO4450",2,True,"SCO0485,SCO3612,SCO3613,SCO4860,SCO4861,SCO5854,SCO5974,SCO6188,SCO6189,SCO6582,SCO7375,SCO7376,SCO7414",13,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1956,LIB#6:D5; LIB#6:E5,SCO1956,Q9Z509,unreviewed,Q9Z509_STRCO,Transcriptional regulator (LacI family),SCO1956 SCC54.16,368.0,,Q9Z509,unreviewed,Q9Z509_STRCO,Transcriptional regulator (LacI family),SCO1956 SCC54.16,368.0,,sco:SCO1956,GO:0003677;GO:0006355,2,,0,"SCO0582,SCO1309,SCO2869,SCO3201,SCO4167",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1979,LIB#6:F5; LIB#6:G5,SCO1979,Q93JI3,unreviewed,Q93JI3_STRCO,DNA-binding protein,SCO1979 SC3C9.14c,286.0,,Q93JI3,unreviewed,Q93JI3_STRCO,DNA-binding protein,SCO1979 SC3C9.14c,286.0,,sco:SCO1979,GO:0003677,1,,0,"SCO4167,SCO4385,SCO5574,SCO5803,SCO7554",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2013,LIB#6:A6; LIB#6:H5,SCO2013,Q9S2J0,unreviewed,Q9S2J0_STRCO,Two-component system response regulator,SCO2013 SC7H2.27c,218.0,,Q9S2J0,unreviewed,Q9S2J0_STRCO,Two-component system response regulator,SCO2013 SC7H2.27c,218.0,,sco:SCO2013,GO:0000160,1,,0,"SCO1003,SCO2209,SCO3133,SCO4118",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2047,LIB#6:B6; LIB#6:C6,SCO2047,Q9S2T8,unreviewed,Q9S2T8_STRCO,DNA-binding protein,SCO2047 SC4G6.16c,195.0,,Q9S2T8,unreviewed,Q9S2T8_STRCO,DNA-binding protein,SCO2047 SC4G6.16c,195.0,,sco:SCO2047,GO:0003700;GO:0006355,2,,0,"SCO0447,SCO2869,SCO2987,SCO3201,SCO4167,SCO4407,SCO7719",7,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2100,LIB#6:D6; LIB#6:E6,SCO2100,Q9S2V6,unreviewed,Q9S2V6_STRCO,Transcriptional regulator,SCO2100 SC4A10.33,209.0,,Q9S2V6,unreviewed,Q9S2V6_STRCO,Transcriptional regulator,SCO2100 SC4A10.33,209.0,,sco:SCO2100,GO:0003677,1,,0,SCO5803,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2105,LIB#6:F6; LIB#6:G6,SCO2105,Q8CK07,unreviewed,Q8CK07_STRCO,Transcriptional regulatory protein,SCO2105 SC2C1A.01c SC4A10.38c,121.0,,Q8CK07,unreviewed,Q8CK07_STRCO,Transcriptional regulatory protein,SCO2105 SC2C1A.01c SC4A10.38c,121.0,,sco:SCO2105,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO2120,LIB#6:A7; LIB#6:H6,SCO2120,Q9S2M4,unreviewed,Q9S2M4_STRCO,Two-component system regulator,SCO2120 SC6E10.14c,215.0,,Q9S2M4,unreviewed,Q9S2M4_STRCO,Two-component system regulator,SCO2120 SC6E10.14c,215.0,,sco:SCO2120,GO:0006355,1,,0,,0,True,SCO2101,1,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2140,LIB#6:B7; LIB#6:C7,SCO2140,Q9X7Z9,unreviewed,Q9X7Z9_STRCO,Transcriptional regulator,SCO2140 SC6G10.13,93.0,,Q9X7Z9,unreviewed,Q9X7Z9_STRCO,Transcriptional regulator,SCO2140 SC6G10.13,93.0,,sco:SCO2140,,0,,0,"SCO0610,SCO2143,SCO7351",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO2143,LIB#6:D7; LIB#6:E7,SCO2143,Q9X802,unreviewed,Q9X802_STRCO,Two component system response regulator,SCO2143 SC6G10.16,221.0,,Q9X802,unreviewed,Q9X802_STRCO,Two component system response regulator,SCO2143 SC6G10.16,221.0,,sco:SCO2143,,0,,0,"SCO2143,SCO3201,SCO4167,SCO4450,SCO7086",5,True,"SCO0249,SCO0250,SCO0330,SCO0823,SCO1874,SCO1875,SCO2140,SCO2141,SCO2143,SCO2144,SCO2274,SCO2275,SCO2287,SCO2775,SCO2776,SCO3084,SCO3085,SCO3258,SCO4308,SCO4309,SCO4630,SCO4712,SCO4713,SCO6459,SCO6460",25,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO2152,LIB#6:F7; LIB#6:G7,SCO2152,Q9X810,unreviewed,Q9X810_STRCO,Response regulator,SCO2152 SC6G10.25,133.0,,Q9X810,unreviewed,Q9X810_STRCO,Response regulator,SCO2152 SC6G10.25,133.0,,sco:SCO2152,GO:0000160,1,,0,SCO5803,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2165,LIB#6:A8; LIB#6:H7,SCO2165,Q9S2S1,unreviewed,Q9S2S1_STRCO,Two component system response regulator,SCO2165 SC5F7.36c,227.0,,Q9S2S1,unreviewed,Q9S2S1_STRCO,Two component system response regulator,SCO2165 SC5F7.36c,227.0,,sco:SCO2165,GO:0006355,1,,0,SCO7351,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2182,LIB#6:B8; LIB#6:C8,SCO2182,Q9S2Q4,unreviewed,Q9S2Q4_STRCO,GntR-family transcriptional regulator,SCO2182 SC5F7.19,207.0,,Q9S2Q4,unreviewed,Q9S2Q4_STRCO,GntR-family transcriptional regulator,SCO2182 SC5F7.19,207.0,,sco:SCO2182,GO:0003700;GO:0006355,2,,0,"SCO1430,SCO2209,SCO3133",3,True,"SCO1335,SCO1336,SCO2183,SCO6474",4,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2184,LIB#6:D8; LIB#6:E8,SCO2184,Q9S2Q2,unreviewed,Q9S2Q2_STRCO,Transcriptional regulator,SCO2184 SC5F7.17,327.0,,Q9S2Q2,unreviewed,Q9S2Q2_STRCO,Transcriptional regulator,SCO2184 SC5F7.17,327.0,,sco:SCO2184,GO:0003700;GO:0006355,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2201,LIB#6:F8; LIB#6:G8,SCO2201,Q7AKP7,unreviewed,Q7AKP7_STRCO,HTH hxlR-type domain-containing protein,SCO2201 SC3H12.09,123.0,,Q7AKP7,unreviewed,Q7AKP7_STRCO,HTH hxlR-type domain-containing protein,SCO2201 SC3H12.09,123.0,,sco:SCO2201,,0,,0,"SCO2201,SCO4197,SCO4313,SCO5574,SCO5917,SCO7585",6,True,"SCO0046,SCO0163,SCO0311,SCO0472,SCO0473,SCO0745,SCO0746,SCO1138,SCO1566,SCO1587,SCO1588,SCO1821,SCO2200,SCO2201,SCO2406,SCO2407,SCO2646,SCO2647,SCO3053,SCO3083,SCO3084,SCO3276,SCO3328,SCO3538,SCO4136,SCO4156,SCO4547,SCO4593,SCO4594,SCO4696,SCO4846,SCO4847,SCO4922,SCO5385,SCO5670,SCO5818,SCO5819,SCO6344,SCO6545,SCO6876,SCO6973,SCO6974,SCO7273,SCO7681,SCO7809,SCO7810",46,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO2209,LIB#6:A9; LIB#6:H8,SCO2209,Q7AKP3,unreviewed,Q7AKP3_STRCO,Transcriptional regulator,SCO2209 SC10B7.04,174.0,,Q7AKP3,unreviewed,Q7AKP3_STRCO,Transcriptional regulator,SCO2209 SC10B7.04,174.0,,sco:SCO2209,GO:0003700;GO:0006355,2,,0,"SCO0840,SCO2209,SCO2213,SCO5574",4,True,"SCO0020,SCO0021,SCO0022,SCO0035,SCO0046,SCO0067,SCO0080,SCO0106,SCO0107,SCO0121,SCO0161,SCO0163,SCO0208,SCO0213,SCO0232,SCO0242,SCO0243,SCO0277,SCO0291,SCO0299,SCO0300,SCO0329,SCO0333,SCO0358,SCO0426,SCO0455,SCO0492,SCO0497,SCO0509,SCO0523,SCO0524,SCO0534,SCO0543,SCO0586,SCO0596,SCO0600,SCO0640,SCO0641,SCO0659,SCO0661,SCO0663,SCO0706,SCO0724,SCO0729,SCO0746,SCO0754,SCO0811,SCO0826,SCO0839,SCO0840,SCO0905,SCO0906,SCO0945,SCO0970,SCO0984,SCO1020,SCO1051,SCO1066,SCO1070,SCO1106,SCO1114,SCO1118,SCO1138,SCO1143,SCO1165,SCO1174,SCO1242,SCO1245,SCO1265,SCO1289,SCO1296,SCO1317,SCO1318,SCO1353,SCO1381,SCO1382,SCO1389,SCO1407,SCO1436,SCO1465,SCO1483,SCO1506,SCO1528,SCO1532,SCO1535,SCO1556,SCO1557,SCO1577,SCO1612,SCO1629,SCO1630,SCO1631,SCO1633,SCO1640,SCO1641,SCO1642,SCO1644,SCO1645,SCO1646,SCO1647,SCO1648,SCO1664,SCO1668,SCO1686,SCO1691,SCO1694,SCO1716,SCO1768,SCO1771,SCO1772,SCO1776,SCO1777,SCO1796,SCO1797,SCO1802,SCO1809,SCO1840,SCO1867,SCO1871,SCO1872,SCO1888,SCO1889,SCO1916,SCO1929,SCO1942,SCO1983,SCO1984,SCO2001,SCO2003,SCO2013,SCO2020,SCO2026,SCO2064,SCO2076,SCO2079,SCO2087,SCO2113,SCO2149,SCO2171,SCO2182,SCO2193,SCO2194,SCO2206,SCO2207,SCO2208,SCO2209,SCO2210,SCO2223,SCO2272,SCO2288,SCO2311,SCO2324,SCO2327,SCO2328,SCO2397,SCO2398,SCO2405,SCO2424,SCO2431,SCO2433,SCO2434,SCO2436,SCO2452,SCO2453,SCO2460,SCO2474,SCO2480,SCO2481,SCO2494,SCO2495,SCO2497,SCO2532,SCO2562,SCO2566,SCO2579,SCO2589,SCO2590,SCO2592,SCO2593,SCO2594,SCO2604,SCO2614,SCO2618,SCO2619,SCO2643,SCO2651,SCO2658,SCO2659,SCO2668,SCO2683,SCO2690,SCO2707,SCO2726,SCO2734,SCO2736,SCO2737,SCO2767,SCO2779,SCO2785,SCO2812,SCO2813,SCO2821,SCO2827,SCO2830,SCO2831,SCO2847,SCO2863,SCO2869,SCO2870,SCO2915,SCO2924,SCO2925,SCO2927,SCO2930,SCO2938,SCO2969,SCO2978,SCO2998,SCO2999,SCO3005,SCO3013,SCO3014,SCO3017,SCO3028,SCO3048,SCO3051,SCO3065,SCO3068,SCO3076,SCO3079,SCO3092,SCO3096,SCO3097,SCO3109,SCO3127,SCO3132,SCO3133,SCO3150,SCO3162,SCO3166,SCO3176,SCO3192,SCO3201,SCO3205,SCO3230,SCO3231,SCO3233,SCO3261,SCO3262,SCO3303,SCO3314,SCO3315,SCO3320,SCO3323,SCO3358,SCO3364,SCO3365,SCO3366,SCO3367,SCO3379,SCO3389,SCO3396,SCO3397,SCO3403,SCO3404,SCO3414,SCO3418,SCO3419,SCO3443,SCO3468,SCO3469,SCO3474,SCO3484,SCO3486,SCO3490,SCO3496,SCO3505,SCO3506,SCO3511,SCO3512,SCO3515,SCO3533,SCO3538,SCO3557,SCO3559,SCO3560,SCO3588,SCO3594,SCO3621,SCO3624,SCO3638,SCO3639,SCO3660,SCO3667,SCO3679,SCO3718,SCO3734,SCO3735,SCO3752,SCO3753,SCO3758,SCO3761,SCO3769,SCO3770,SCO3784,SCO3795,SCO3810,SCO3818,SCO3833,SCO3847,SCO3853,SCO3874,SCO3888,SCO3895,SCO3896,SCO3903,SCO3904,SCO3912,SCO3917,SCO3948,SCO3951,SCO3953,SCO3954,SCO3956,SCO3993,SCO3998,SCO4014,SCO4023,SCO4024,SCO4041,SCO4042,SCO4077,SCO4078,SCO4083,SCO4096,SCO4098,SCO4099,SCO4111,SCO4116,SCO4127,SCO4135,SCO4137,SCO4151,SCO4164,SCO4196,SCO4215,SCO4238,SCO4240,SCO4244,SCO4254,SCO4261,SCO4277,SCO4288,SCO4289,SCO4293,SCO4309,SCO4321,SCO4323,SCO4325,SCO4326,SCO4344,SCO4346,SCO4351,SCO4369,SCO4390,SCO4422,SCO4435,SCO4439,SCO4446,SCO4449,SCO4450,SCO4490,SCO4494,SCO4498,SCO4503,SCO4507,SCO4508,SCO4515,SCO4539,SCO4540,SCO4541,SCO4574,SCO4590,SCO4608,SCO4609,SCO4620,SCO4626,SCO4627,SCO4630,SCO4636,SCO4652,SCO4654,SCO4655,SCO4678,SCO4679,SCO4685,SCO4722,SCO4729,SCO4737,SCO4740,SCO4745,SCO4746,SCO4804,SCO4809,SCO4856,SCO4867,SCO4869,SCO4911,SCO4912,SCO4913,SCO4942,SCO4958,SCO4962,SCO4963,SCO4977,SCO4986,SCO4987,SCO4988,SCO4991,SCO4998,SCO4999,SCO5044,SCO5053,SCO5054,SCO5058,SCO5084,SCO5113,SCO5114,SCO5117,SCO5155,SCO5156,SCO5183,SCO5194,SCO5206,SCO5222,SCO5226,SCO5227,SCO5239,SCO5281,SCO5285,SCO5318,SCO5329,SCO5331,SCO5332,SCO5361,SCO5363,SCO5388,SCO5395,SCO5405,SCO5406,SCO5408,SCO5409,SCO5411,SCO5430,SCO5435,SCO5460,SCO5488,SCO5506,SCO5515,SCO5528,SCO5529,SCO5538,SCO5544,SCO5547,SCO5549,SCO5572,SCO5577,SCO5586,SCO5601,SCO5602,SCO5612,SCO5615,SCO5616,SCO5617,SCO5620,SCO5642,SCO5666,SCO5667,SCO5686,SCO5695,SCO5713,SCO5714,SCO5729,SCO5737,SCO5741,SCO5742,SCO5743,SCO5748,SCO5752,SCO5793,SCO5810,SCO5822,SCO5842,SCO5856,SCO5857,SCO5868,SCO5878,SCO5898,SCO5899,SCO5906,SCO5920,SCO5966,SCO6004,SCO6005,SCO6007,SCO6009,SCO6010,SCO6014,SCO6041,SCO6060,SCO6071,SCO6097,SCO6103,SCO6107,SCO6108,SCO6114,SCO6120,SCO6121,SCO6133,SCO6134,SCO6142,SCO6143,SCO6154,SCO6193,SCO6199,SCO6204,SCO6220,SCO6243,SCO6244,SCO6248,SCO6267,SCO6274,SCO6275,SCO6278,SCO6281,SCO6286,SCO6288,SCO6297,SCO6321,SCO6335,SCO6336,SCO6393,SCO6394,SCO6409,SCO6431,SCO6432,SCO6435,SCO6436,SCO6445,SCO6450,SCO6460,SCO6465,SCO6466,SCO6469,SCO6524,SCO6535,SCO6550,SCO6551,SCO6558,SCO6561,SCO6562,SCO6593,SCO6611,SCO6619,SCO6620,SCO6627,SCO6628,SCO6644,SCO6645,SCO6647,SCO6648,SCO6654,SCO6655,SCO6658,SCO6681,SCO6682,SCO6685,SCO6687,SCO6711,SCO6715,SCO6723,SCO6724,SCO6780,SCO6793,SCO6807,SCO6829,SCO6830,SCO6832,SCO6833,SCO6834,SCO6840,SCO6865,SCO6909,SCO6938,SCO6943,SCO6944,SCO6949,SCO6955,SCO6961,SCO6968,SCO7034,SCO7097,SCO7106,SCO7109,SCO7111,SCO7159,SCO7167,SCO7168,SCO7188,SCO7193,SCO7206,SCO7214,SCO7215,SCO7244,SCO7254,SCO7278,SCO7283,SCO7284,SCO7293,SCO7294,SCO7300,SCO7332,SCO7333,SCO7337,SCO7338,SCO7346,SCO7354,SCO7393,SCO7444,SCO7448,SCO7449,SCO7450,SCO7466,SCO7514,SCO7525,SCO7544,SCO7545,SCO7561,SCO7562,SCO7576,SCO7583,SCO7600,SCO7611,SCO7612,SCO7615,SCO7616,SCO7617,SCO7649,SCO7705,SCO7749,SCO7774,SCO7806,SCO7810,SCO7811,SCO7812",655,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2216,LIB#6:B9; LIB#6:C9,SCO2216,Q9KZ21,unreviewed,Q9KZ21_STRCO,Two-component system response regulator,SCO2216 SC10B7.11,217.0,,Q9KZ21,unreviewed,Q9KZ21_STRCO,Two-component system response regulator,SCO2216 SC10B7.11,217.0,,sco:SCO2216,GO:0006355,1,,0,SCO7351,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2223,LIB#6:D9; LIB#6:E9,SCO2223,Q9KZ14,unreviewed,Q9KZ14_STRCO,TetR-family transcriptional regulator,SCO2223 SC10B7.18,230.0,,Q9KZ14,unreviewed,Q9KZ14_STRCO,TetR-family transcriptional regulator,SCO2223 SC10B7.18,230.0,,sco:SCO2223,GO:0003677,1,,0,"SCO2209,SCO5082,SCO5803",3,True,"SCO0800,SCO0801,SCO2220,SCO2221,SCO3955,SCO3956,SCO5299,SCO5300",8,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2232,LIB#1:B5; LIB#1:B6,SCO2232,P72396,reviewed,MALR_STRCO,HTH-type transcriptional regulator MalR (Maltose operon transcriptional repressor),malR SCO2232 SC10B7.27,344.0,,P72396,reviewed,MALR_STRCO,HTH-type transcriptional regulator MalR (Maltose operon transcriptional repressor),malR SCO2232 SC10B7.27,344.0,,sco:SCO2232,GO:0003677;GO:0006355,2,,0,"SCO2280,SCO2869",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2243,LIB#6:F9; LIB#6:G9,SCO2243,Q9RDS4,unreviewed,Q9RDS4_STRCO,TetR-family transcriptional regulator,SCO2243 SC1G2.05,192.0,,Q9RDS4,unreviewed,Q9RDS4_STRCO,TetR-family transcriptional regulator,SCO2243 SC1G2.05,192.0,,sco:SCO2243,GO:0003677,1,,0,"SCO0110,SCO2243,SCO4391,SCO6121,SCO7142",5,True,"SCO2242,SCO2243,SCO5496,SCO6121,SCO6122",5,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2246,LIB#6:A10; LIB#6:H9,SCO2246,Q9RDS1,unreviewed,Q9RDS1_STRCO,HTH cro/C1-type domain-containing protein,SCO2246 SC1G2.08c,258.0,,Q9RDS1,unreviewed,Q9RDS1_STRCO,HTH cro/C1-type domain-containing protein,SCO2246 SC1G2.08c,258.0,,sco:SCO2246,GO:0003677,1,,0,"SCO0605,SCO0927,SCO7351",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2253,LIB#6:B10; LIB#6:C10,SCO2253,Q9RDR4,unreviewed,Q9RDR4_STRCO,HTH cro/C1-type domain-containing protein,SCO2253 SC1G2.15c,284.0,,Q9RDR4,unreviewed,Q9RDR4_STRCO,HTH cro/C1-type domain-containing protein,SCO2253 SC1G2.15c,284.0,,sco:SCO2253,GO:0003677,1,,0,"SCO3668,SCO4391,SCO6286,SCO6299",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO2259,LIB#6:D10; LIB#6:E10,SCO2259,Q9RKR9,unreviewed,Q9RKR9_STRCO,Multi-domain regulatory protein,SCO2259 SCC75A.05c,1334.0,,Q9RKR9,unreviewed,Q9RKR9_STRCO,Multi-domain regulatory protein,SCO2259 SCC75A.05c,1334.0,,sco:SCO2259,GO:0003677;GO:0000160;GO:0006355,3,,0,"SCO5082,SCO5847,SCO7552",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
